property_name,link,society,price,area,areaWithType,bedRoom,bathroom,balcony,additionalRoom,address,floorNum,facing,agePossession,nearbyLocations,description,furnishDetails,features,rating,property_id,latitude,longitude,locality,price_per_sqft
"3BHK  3Baths Flat/Apartment for Sale in Ireo Uptown, Sector 66, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-ireo-uptown-sector-66-gurgaon-1872-sq-ft-r14-spid-Z62474864,Ireo Uptown,3.4 Crore,1872,Super Built-up area 1872(173.91 sq.m.)Built-up area: 1870 sqft (173.73 sq.m.)Carpet area: 1450 sqft (134.71 sq.m.)  sqft,3,3,3 Balconies,Servant Room,Sector 66 Gurgaon,10,North,5 to 10 Year Old,"['Sector 55-56 metro station', 'Hub 66', 'National Highway 248A', 'Shiksha Bharti Public School', 'Gurugram University', 'Kamal Hospital', 'Indira Gandhi International Airport', 'Bijwasan station', 'Landmark Cyber Park', 'DoubleTree by Hilton Gurugram', 'Appu Ghar', 'Golf Ground']","A north facing 3 bhk flat is available in the promising locality of sector-66 gurgaon, gurgaon. It is an spacious flat and is located on 10th floor. Every single detail of the flat is carefully designed. It is a gated society flat. It provides a spectacular view of the pool, park/garden, club and main road. The apartment is priced at rs. Rs 3.40 crore (Rs. 18000 per sq.Ft.). It is a freehold property, with a super built-Up area of 1872 sq.Ft. The property price is all inclusive. It has 3 bathroom(s). The flat comprises of 3 balcony(s) and has wood flooring. 0 covered parking. Full power back up. 24x7 water supply from municipal corporation.
 
 
 Additional details :

Piped gas facility is available in the property.
The apartment has borings water supply.
Daily needs shopping could be done within the society premises to make the stay convinent.
Full power backup is available.
There is also a separate washroom for domestic help.
The society has dedicated security guards for every tower.","['3 Wardrobe', 'Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', 'Light', '5 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 4.2 out of 5', 'Lifestyle: 4 out of 5', 'Safety: 3.9 out of 5', 'Green Area: 3.6 out of 5']",Z62474864,28.39843261386111,77.06001285463888,Gurgaon,"18,162"
"4BHK  4Baths Flat/Apartment for Sale in Pioneer Park, Sector 61, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-pioneer-park-sector-61-gurgaon-2550-sq-ft-r3-spid-Z64585288,Pioneer Park,5 Crore,2550,Super Built-up area 2550(236.9 sq.m.)Carpet area: 1530 sqft (142.14 sq.m.)  sqft,4,4,3+ Balconies,"Servant Room,Study Room",Sector 61 Gurgaon,8,North-East,5 to 10 Year Old,"['Sector 55-56 Rapid Metro', 'Hong Kong Bazaar', 'Golf Course Ext Rd', 'Gurugram University', 'Pathways School Gurgaon', 'W Pratiksha Hospital', 'Indira Gandhi International Airport', 'Duke Horse Riding Club', 'DLF Golf and Country Club', 'AIPL Business Club', 'Radisson Hotel Gurugram', 'SkyJumper Trampoline Park', 'PVR Drive In Theatre', 'Surajgarh Gurgaon']","The flat is facing the north-East direction. The floor plan additionally contains 4 bedroom(s), 5 bathrooms and more than 3 balconies. All in all, the flat is spread over a super built up area of 2550 sq.Ft. This flat lies on the 8th level of a 32 storey building. Being a ready to move project, you can expect immediate possession of this 5-10 years old property. The beautifully designed marble flooring enhances the beauty of the flat. All the modern amenities such as maintenance staff, visitor parking, park, lift(s), shopping centre, fitness centre / gym, swimming pool, club house and water softening plant will make life easier for you. Municipal corporation and borewell/tank provides a regular supply of water to this residential project.","['1 Water Purifier', 'Fan', '1 Exhaust Fan', '1 Dining Table', '3 Geyser', '1 Stove', 'Light', '3 AC', '1 Chimney', '2 Bed', '3 Wardrobe', '1 Microwave', 'No Modular Kitchen', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room', 'Piped-gas']","['Construction: 2.9 out of 5', 'Amenities: 3.5 out of 5', 'Management: 3.2 out of 5', 'Connectivity: 4.1 out of 5', 'Green Area: 4.1 out of 5']",Z64585288,28.412914433551197,77.09268518518518,Gurgaon,"19,607"
"2BHK  2Baths Flat/Apartment for Sale in Sobha City, Sector 108, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-sobha-city-sector-108-gurgaon-1381-sq-ft-spid-Z77225355,Sobha City,2.95 Crore,1381,Super Built-up area 1381(128.3 sq.m.)Carpet area: 848.2 sqft (78.8 sq.m.)  sqft,2,2,2 Balconies,"Servant Room,Study Room",Sector 108 Gurgaon,15,East,1 to 5 Year Old,"['Chintels Corporate Park', 'BSF Golf Course', 'Imperial Heritage School', 'Dronacharya Government College', 'Dwarka Sector 25 Metro Station', 'Bijwasan Railway Station', 'DDA Golf Course Dwarka', 'Sadar Market', 'Manipal Hospital, Palam Vihar, Gurugram', 'Country Inn & Suites by Sector 12', 'Pacific D21 Mall', 'Indira Gandhi International Airport', 'Safdarjung Airport']","This 2 bhk apartment is available for sale in sobha city, drg facing unit, one of the most prominent projects for flats in sector 108 gurgaon. This residential flat is east-Facing direction. Constructed on a super built up area of 1381 sq.Ft., the flat comprises 2 bedroom(s), 2 bathrooms and 2 balconies. The flat has a total of 24 floors and this property is situated on 15th floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The well built vitrified flooring enhances the aesthetic appeal of this flat. Proximity to landmarks like close to school and close to highway makes this an ideal property for families. Many of the modern amenities being offered, like swimming pool, shopping centre, club house / community center, fitness centre / gym, park, lift(s), maintenance staff, visitor parking, water softening plant and security personnel, will provide a pleasant living experience for you. The housing society ensures a continuous supply of water to your flat from municipal corporation and borewell/tank.",[],"['Centrally Air Conditioned', 'High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room']","['Construction: 3.7 out of 5', 'Amenities: 3.7 out of 5', 'Management: 3.6 out of 5', 'Connectivity: 3.8 out of 5', 'Green Area: 3.7 out of 5']",Z77225355,28.516395555555555,76.99411772222223,Gurgaon,"21,361"
"3BHK  3Baths Flat/Apartment for Sale in Conscient Elevate, Sector 59, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-conscient-elevate-sector-59-gurgaon-2095-sq-ft-r2-spid-Z80272143,Conscient Elevate,5.15 Crore,2095,Carpet area: 2095 (194.63 sq.m.)  sqft,3,3,3 Balconies,"Pooja Room,Study Room",Sector 59 Gurgaon,8,East,0 to 1 Year Old,"['Grand Hyatt Gurgaon', 'International Tech Park Gurgaon', 'W Pratiksha Hospital Sector 56', 'ZEN Golf Range & Academy', 'Paras Trinity Mall Sector 63', 'Rapid Metro Station Sector 55', 'Badshahpur Sohna Rd Highway', 'DPS International School Sector 50', 'Gurugram University Sector 51', 'Mehrauli-Gurgaon Road', 'Gurugram Railway Station', 'Indira Gandhi International Airport', 'Tau DeviLal Sports Complex', 'Mannat Park']","This lovely 3 bhk apartment/flat in sector 59 gurgaon is available for sale in one of gurgaon's most popular projects, conscient elevate. The flat is over 2095 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 2 balconies. The residential building has 33 floors in total and the flat for sale is located on the 10th floor. This 0-1 year old property is available for immediate possession as the project is ready to move. Many of the modern amenities being offered, like swimming pool, fitness centre / gym, club house / community center, park, cctv surveillance and lift(s), will provide a pleasant living experience for you.","['Fan', 'Light', '1 AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room']","['Construction: 3.3 out of 5', 'Amenities: 3.5 out of 5', 'Management: 3.3 out of 5', 'Connectivity: 3.7 out of 5', 'Green Area: 3.5 out of 5']",Z80272143,28.408528055555553,77.10868972222222,Gurgaon,"24,582"
"4BHK  4Baths Flat/Apartment for Sale in M3M Capital, Sector 113, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-m3m-capital-sector-113-gurgaon-2060-sq-ft-r4-spid-Z81290493,M3M Capital,3.24 Crore,2060,Carpet area: 2060 (191.38 sq.m.)  sqft,4,4,3+ Balconies,Study Room,Sector 113 Gurgaon ,16,North-East,0 to 1 Year Old,"['Dwarka Sector-25 Metro Station', 'Baghera University', 'BSF Golf Course', 'Welcomhotel By ITC Hotels, Dwarka', 'Vardhman Mall', 'Shahabad Md Pur', 'The Maurya School Palam Vihar', 'Venkateshwar Hospital', 'City Centre, Dwarka', 'Fun N Food WaterPark', 'Indira Gandhi International Airport', 'Safdarjung Airport']","This 4 bhk flat is located in m3m capital, which houses some of the most spacious flats in sector 113 gurgaon . This residential flat is north-East-Facing direction. The flat is over 2060 sq.Ft. Carpet area and comes with 4 bedroom(s), 4 bathrooms and more than 3 balconies. The residential building has 36 floors in total and the flat for sale is located on the 16th floor. This residential flat is currently under construction and you can expect the possession of the same by may 2026. The well built vitrified flooring enhances the aesthetic appeal of this flat. All the modern amenities such as swimming pool, fitness centre / gym, club house / community center, park, grocery shop, cctv surveillance, lift(s), maintenance staff, visitor parking, shopping centre, water softening plant and security personnel will make life easier for you. An uninterrupted supply of clean water provides a hassle-Free experience for the residents.","['Light', '6 AC', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 3.8 out of 5', 'Lifestyle: 3.7 out of 5', 'Safety: 3.7 out of 5', 'Green Area: 3.8 out of 5']",Z81290493,28.525724862461733,77.0269533282774,Gurgaon,"15,728"
"3BHK  2Baths Flat/Apartment for Sale in Smart World Orchard, Sector 61, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-smart-world-orchard-sector-61-gurgaon-1627-sq-ft-r2-spid-Z83902004,Smart World Orchard,2.8 Crore,1627,Super Built-up area 1627(151.15 sq.m.)  sqft,3,2,2 Balconies,Study Room,Sector 61 Gurgaon,2,East,0 to 1 Year Old,"['Magnum Global Park', 'Grand Hyatt Gurgaon', 'Shalom Presidency School', 'Marengo Asia Hospitals, Gurugram', 'Sector 55-56 Metro Station', 'Sushant University', 'Skyline Golf', 'Airia Mall', 'Sohna Road', 'Appu Ghar', 'Tau Devi Lal Athletic Stadium', 'Gurugram Railway Station', 'Indira Gandhi International Airport']","This 3 bhk apartment is available for sale in smart world orchard, one of the most prominent projects for flats in sector 61 gurgaon. The flat is east-Facing. Constructed on a super built up area of 1627 sq.Ft., the flat comprises 3 bedroom(s), 2 bathrooms and 2 balconies. This flat lies on the 2nd level of a 4 storey building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The concrete flooring of this flat is beautifully designed and helps to give it a pleasing look. The society is well equipped with many modern amenities, including swimming pool, fitness centre / gym, club house / community center, lift(s), park and shopping centre. You enjoy a 24*7 access to water in your flat.","['3 Bed', 'Fan', '1 Microwave', 'Light', '4 AC', '3 TV', '1 Modular Kitchen', '1 Chimney', 'No Dining Table', 'No Geyser', 'No Fridge', 'No Sofa', 'No Stove', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']","['Vaastu Compliant', 'Centrally Air Conditioned', 'Recently Renovated']","['Construction: 3.4 out of 5', 'Amenities: 3.8 out of 5', 'Management: 3.7 out of 5', 'Connectivity: 3.7 out of 5', 'Green Area: 3.6 out of 5']",Z83902004,28.40931495462518,77.10023727267885,Gurgaon,"17,209"
"3BHK  4Baths Flat/Apartment for Sale in Mapsko Royale Ville, Sector 82, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-mapsko-royale-ville-sector-82-gurgaon-1790-sq-ft-spid-Z85361162,Mapsko Royale Ville,1.85 Crore,1790,Super Built-up area 1790(166.3 sq.m.)Built-up area: 1550 sqft (144 sq.m.)Carpet area: 1350 sqft (125.42 sq.m.)  sqft,3,4,2 Balconies,"Servant Room,Pooja Room",Sector 82 Gurgaon,8,West,1 to 5 Year Old,"['Sapphire 83 Mall', 'Golf Course Ext Rd', ""St. Xavier's High School"", 'DPG Institute of Technology', 'Miracles Apollo Cradle', 'Indira Gandhi International Airport', 'Imt Manesar', 'Holiday Inn Gurugram Sector 90', 'SkyJumper Trampoline Park', 'Vishalgarh Farms', 'F9 Go Karting Gurgaon']","Mapsko royale ville is one of the most popular destination for buying apartments/ flats in sector 82 gurgaon. You too can be a part of this society by purchasing this 3 bhk flat here. The flat is west-Facing. The flat is over 1790 sq.Ft. Super built up area and comes with 3 bedroom(s), 4 bathrooms and 2 balconies. The property is located on the 8th floor of a 18 floors tall building. This 1-5 years old property is available for immediate possession as the project is ready to move. The well built wood flooring enhances the aesthetic appeal of this flat. This flat is located near close to school, close to hospital and close to market. The society is well equipped with many modern amenities, including swimming pool, fitness centre / gym, club house / community center, park, cctv surveillance, lift(s), maintenance staff and visitor parking. Municipal corporation and borewell/tank provides a regular supply of water to this residential project.","['3 Wardrobe', 'Fan', '1 Exhaust Fan', '1 Geyser', 'Light', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Power Back-up', 'Vaastu Compliant']","['Construction: 3.8 out of 5', 'Amenities: 4 out of 5', 'Management: 4 out of 5', 'Connectivity: 4 out of 5', 'Green Area: 4.1 out of 5']",Z85361162,28.3960061,76.9627487,Gurgaon,"10,335"
"2BHK  2Baths Flat/Apartment for Sale in M3M Woodshire, Sector 107, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-m3m-woodshire-sector-107-gurgaon-1366-sq-ft-r1-spid-Z85941096,M3M Woodshire,1.32 Crore,1366,Super Built-up area 1366(126.91 sq.m.)  sqft,2,2,3+ Balconies,"Servant Room,Pooja Room",Sector 107 Gurgaon,6,West,1 to 5 Year Old,"['Signum 107', 'The Shikshiyan School', 'Nora Solomon Medicenter', 'Najafgarh Jheel Bird Sanctuary', 'Skylark Cricket Academy', 'Indira Gandhi International Airport']","A recently touched up 2 bhk, 1366 sqft apartment in m3m woodshire in sector 107 gurgaon next to dwarka, upper dwarka expressway. 6th floor in a tower of 14 floors. Bedrooms have wooden flooring, with false ceiling and air conditioners installed in all the rooms, modular kitchen and geyser in master bedroom. The society is close to highway and 10-12 mins drive to railways station and 25-30 minutes from airport. The society has all the amenities including club house, two swimming pools, 24x7 security, power backup, maintenance staff, multiple parks, children play area, lifts, shopping centre, gym, indoor and outdoor play area.","['2 Wardrobe', 'Fan', '1 Geyser', 'Light', '4 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']","['Vaastu Compliant', 'False Ceiling Lighting', 'Recently Renovated', 'Piped-gas']","['Construction: 3.9 out of 5', 'Amenities: 3.8 out of 5', 'Management: 3.8 out of 5', 'Connectivity: 3.8 out of 5', 'Green Area: 3.9 out of 5']",Z85941096,28.514725,76.973355,Gurgaon,"9,663"
"2BHK  2Baths Flat/Apartment for Sale in Ireo The Grand Arch, sector 58, Gurgaon",https://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-ireo-the-grand-arch-sector-58-gurgaon-1375-sq-ft-r1-spid-Z86618506,Ireo The Grand Arch,3.25 Crore,1375,Super Built-up area 1375(127.74 sq.m.)Carpet area: 1025 sqft (95.23 sq.m.)  sqft,2,2,1 Balcony,Store Room,sector 58 Gurgaon,16,East,1 to 5 Year Old,"['International Tech Park Gurgaon', 'Grand Hyatt Gurgaon', 'W Pratiksha Hospital', 'Shalom Presidency School', 'Sector 55-56 Rapid Metro', 'Paras Trinity Mall', 'Sushant University', 'Rajesh Pilot Road', 'Jinga Lala Theme Park Gurgaon Delhi', 'Indira Gandhi International Airport', 'Grand Hyatt Gurgaon', 'TERI Golf Course', 'Tau DeviLal Sports Complex']","Best deal guaranteed! We specialize in sale purchase of grand arch. Multiple options available with best price guaranteed in the market. Call now for best deals and professional services!

Ireo the grand arch is one of the most popular destination for buying apartments/ flats in sector 58 gurgaon. You too can be a part of this society by purchasing this 2 bhk flat here. The floor plan additionally contains 2 bedroom(s), 2 bathrooms and 1 balcony. All in all, the flat is spread over a super built up area of 1375 sq.Ft. The property is located on the 16th floor of a 29 floors tall building. This is a ready to move project and the property is 1-5 years old. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, fitness centre / gym, club house / community center, park, shopping centre, lift(s), security personnel and maintenance staff.","['2 Wardrobe', 'Fan', '1 Exhaust Fan', '1 Stove', 'Light', '5 AC', '1 Modular Kitchen', '1 Chimney', 'No Bed', 'No Dining Table', 'No Geyser', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 3.6 out of 5', 'Lifestyle: 3.6 out of 5', 'Safety: 3.8 out of 5', 'Green Area: 3.6 out of 5']",Z86618506,28.41347349147866,77.1134877257926,Gurgaon,"23,636"
"3BHK  3Baths Flat/Apartment for Sale in Emaar Digihomes, Sector 62, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-emaar-digihomes-sector-62-gurgaon-2588-sq-ft-spid-Z86878520,Emaar Digihomes,5.5 Crore,2588,Carpet area: 2588 (240.43 sq.m.)  sqft,3,3,3 Balconies,"Study Room,Servant Room,Pooja Room",Sector 62 Gurgaon,5,East,0 to 1 Year Old,"['Sector 55-56 Metro Station', 'Paras Trinity Mall', 'Badshahpur Sohna Road Highway', 'Heritage Xperiential Learning School', 'ICFAI Business School (IBS)', 'Marengo Asia Hospitals', 'Indira Gandhi International Airport', 'Gurgaon Railway Station', 'AIPL Business Club', 'Lemon Tree Hotel', 'De Adventure Park', 'TERI Golf Course', 'Tau DeviLal Sports Complex']","Check out this 3bhk apartment for sale in emaar digihomes, a popular residential project that houses in-Demand flats in sector 62 gurgaon. The flat is facing the east direction. Containing 3 bedroom(s), 3bathrooms and 1 balcony, this flat is spread over a built up area of 2588 sq.Ft. The residential building has 32 floors in total and the flat for sale is located on the 7th floor. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The well built concrete flooring enhances the aesthetic appeal of this flat. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, fitness centre / gym, club house / community center, cctv surveillance, park, lift(s) and security personnel. The residents of this project enjoy a 24*7 access to clean water.","['1 Bed', 'Fan', 'Light', '1 AC', 'No Chimney', 'No Dining Table', 'No Geyser', 'No Modular Kitchen', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Wardrobe', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 3.8 out of 5', 'Lifestyle: 3.8 out of 5', 'Safety: 3.6 out of 5', 'Green Area: 3.6 out of 5']",Z86878520,28.403870277777777,77.08547333333333,Gurgaon,"21,251"
"3BHK  3Baths Flat/Apartment for Sale in The Close North, Nirvana Country, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-the-close-north-nirvana-country-gurgaon-2130-sq-ft-spid-Z87633714,The Close North,3.55 Crore,2130,Super Built-up area 2130(197.88 sq.m.)Built-up area: 2120 sqft (196.95 sq.m.)Carpet area: 1800 sqft (167.23 sq.m.)  sqft,3,3,3 Balconies,Others,Nirvana Country,4,North,5 to 10 Year Old,"['Lotus Valley International School', 'Golf Course Ext Road', 'Eros City Square', 'Park Hospital', 'Sector 55-56 Metro Station', 'Badshapur Sohna Highway', 'Sushant University', 'Basai Dhankot Railway Station', 'Indira Gandhi Intl Airport']","Located in the popular residential address of nirvana country, gurgaon, the close north is one of the most preferred destination for apartments in gurgaon. This 3 bhk flat is your ticket to be a part of this community. The flat is north-Facing. The flat is over 2130 sq.Ft. Super built up area and comes with 3 bedroom(s), 3 bathrooms and 3 balconies. The residential building has 18 floors in total and the flat for sale is located on the 4th floor. Being a ready to move project, you can expect immediate possession of this 5-10 years old property. The beautifully designed ceramic flooring enhances the beauty of the flat. Moreover, this property offers close proximity to important landmarks such as close to metro station, close to school, close to hospital and close to market. The close north is designed very well to provide modern facilities such as swimming pool, fitness centre / gym, club house / community center, park, lift(s), security personnel, maintenance staff, visitor parking, water softening plant and shopping centre. Municipal corporation and borewell/tank provides a regular supply of water to this residential project.","['1 Water Purifier', 'Fan', '1 Exhaust Fan', '4 Geyser', '1 Stove', 'Light', '5 AC', '1 Modular Kitchen', '1 Chimney', '1 Curtains', '3 Wardrobe', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine']","['Centrally Air Conditioned', 'Vaastu Compliant', 'High Ceiling Height', 'False Ceiling Lighting', 'Separate entry for servant room', 'Piped-gas', 'Recently Renovated']","['Connectivity: 4 out of 5', 'Lifestyle: 4.3 out of 5', 'Safety: 4.1 out of 5', 'Green Area: 4.2 out of 5']",Z87633714,28.4152304,77.0686065,Gurgaon,"19,722"
"4BHK  4Baths Flat/Apartment for Sale in Trump Tower, Sector 65, Gurgaon",https://www.99acres.com/4-bhk-bedroom-apartment-flat-for-sale-in-trump-tower-sector-65-gurgaon-6050-sq-ft-spid-Z87748146,Trump Tower,22 Crore,6050,Super Built-up area 6050(562.06 sq.m.)Carpet area: 3797 sqft (352.75 sq.m.)  sqft,4,4,3+ Balconies,Servant Room,Sector 65 Gurgaon,23,East,0 to 1 Year Old,"['WorldMark Gurgaon', 'Global Ways School', 'Park Hospital', 'Gurugram University', 'Radisson Hotel', 'NH 248A', 'Sector 55/56 Metro Station', 'Garhi Harsaru Junction', 'Indira Gandhi International Airport']","Situated in sector 65 gurgaon, trump tower is a well planned society that offers a pleasant living experience to its residents. This 4 bhk flat in gurgaon is your opportunity to be a part of this community. The flat is east-Facing. Containing 4 bedroom(s), 4 bathrooms and more than 3 balconies, this flat is spread over a super built up area of 6050 sq.Ft. The property is located on the 23rd floor of a 47 floors tall building. Being a ready to move project, you can expect immediate possession of this 0-1 year old property. The marble flooring of this flat is beautifully designed and helps to give it a pleasing look. The flat will offer a modern lifestyle as it is presented with many of the amenities such as swimming pool, fitness centre / gym, club house, cctv surveillance and lift(s). The residents of this project enjoy a 24*7 access to clean water.","['4 Wardrobe', '5 AC', '1 Modular Kitchen', 'No Bed', 'No Chimney', 'No Dining Table', 'No Fan', 'No Geyser', 'No Light', 'No Microwave', 'No Fridge', 'No Sofa', 'No Stove', 'No TV', 'No Washing Machine', 'No Water Purifier']",[],"['Connectivity: 4.3 out of 5', 'Lifestyle: 4.2 out of 5', 'Safety: 4.2 out of 5', 'Green Area: 4.2 out of 5']",Z87748146,28.398112999722223,77.07245569999999,Gurgaon,"57,940"
"3BHK  3Baths Flat/Apartment for Sale in Tulip Yellow, Sector 69, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-tulip-yellow-sector-69-gurgaon-1704-sq-ft-spid-Z87865934,Tulip Yellow,2.27 Crore,1704,Super Built-up area 1704(158.31 sq.m.)Carpet area: 1229.45 sqft (114.22 sq.m.)  sqft,3,3,3+ Balconies,Study Room,Sector 69 Gurgaon,19,East,1 to 5 Year Old,"['Spaze Corporate Park', 'Ananta Hospital', 'Airia Mall', 'De Adventure Park', 'Badshahpur Sohna Rd Highway', 'Park Hospital', 'KIIT', 'Golden Greens Golf & Resorts', 'Tau DeviLal Sports Complex', 'Hyatt Regency Gurugram', 'Sector 55-56 Metro Station', 'Gurgaon Railway Station', 'Indira Gandhi International Airport']","Tulip yellow is one of the most popular destination for buying apartments/ flats in sector 69 gurgaon. You too can be a part of this society by purchasing this 3 bhk flat here. The flat occupies a super built up area of 1704 sq.Ft. That consists of 3 bedrooms, 3 bathrooms and more than 3 balconies. The flat has a total of 26 floors and this property is situated on 19th floor. This 1-5 years old property is available for immediate possession as the project is ready to move. The flat comes well built with marble flooring options. Another plus point for this is that it is situated near close to metro station, close to school, close to hospital and close to mall. All the modern amenities such as swimming pool, fitness centre / gym, club house, park, shopping centre, grocery shop, lift(s), water softening plant, maintenance staff, visitor parking and security guard will make life easier for you. The society provides continuous water supply from municipal corporation and borewell/tank.",[],[],"['Construction: 3.6 out of 5', 'Amenities: 3.4 out of 5', 'Management: 3.4 out of 5', 'Connectivity: 3.6 out of 5', 'Green Area: 3.1 out of 5']",Z87865934,28.4007405,77.0289195,Gurgaon,"13,321"
"3BHK  3Baths Flat/Apartment for Sale in Vipul Lavanya, Sector 81, Gurgaon",https://www.99acres.com/3-bhk-bedroom-apartment-flat-for-sale-in-vipul-lavanya-sector-81-gurgaon-1530-sq-ft-spid-Z88130552,Vipul Lavanya,1.39 Crore,1530,Super Built-up area 1530(142.14 sq.m.)Carpet area: 1200 sqft (111.48 sq.m.)  sqft,3,3,3 Balconies,Study Room,Sector 81 Gurgaon,7,North,5 to 10 Year Old,"['Millennium City Centre Gurugram', 'Town Square 2', 'Manesar Road', 'Sh. S. N. Sidheshwar Sr. Sec. Public', 'Singhania University', 'Fortis Hospital', 'Indira Gandhi International Airport', 'Garhi Harsaru Junction', 'Unitech Business Park', 'Kaara', 'AapnoGhar', 'Manesar Golf Course', 'Nakhrola Stadium']","Available for sale 1530sqft ready to move apartment in vipul lavanya sector 81 gurgaon haryana. 3bhk semi furnished flat modular kitchen, bordrobs, geyer, light, fan, chemny. All amenities in this society swimming pool table, gym, park, yoga, kid's play area, badminton court, basketball court, tt room. 

Connectivity-
Nh8 
Dwarka express way 

Nearby by school 
Dps school 
Rps school 
St.Xavier school 
Euro international school 

Best price deal call for more details.","['3 Wardrobe', 'Fan', '1 Exhaust Fan', '3 Geyser', '1 Stove', 'Light', '1 Curtains', '1 Chimney', '1 Modular Kitchen', 'No AC', 'No Bed', 'No Dining Table', 'No Microwave', 'No Fridge', 'No Sofa', 'No TV', 'No Washing Machine', 'No Water Purifier']",[],"['Construction: 3.3 out of 5', 'Amenities: 3.7 out of 5', 'Management: 3.3 out of 5', 'Connectivity: 3.3 out of 5', 'Green Area: 3.8 out of 5']",Z88130552,28.3871694,76.9406138,Gurgaon,"9,084"
